#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3678     -5.4498    -5.47635  0.00186119
        3679    -5.46023    -5.47635  0.00186069
        3680    -5.38943    -5.47632  0.00186034
        3681    -5.40283     -5.4763  0.00185994
        3682    -5.37627    -5.47628  0.00185963
        3683    -5.44795    -5.47627  0.00185914
        3684    -5.43904    -5.47626  0.00185866
        3685    -5.45305    -5.47625  0.00185817
        3686    -5.47145    -5.47625  0.00185767
        3687    -5.54058    -5.47627  0.00185725
        3688    -5.51466    -5.47628  0.00185677
        3689    -5.51446    -5.47629   0.0018563
        3690    -5.55689    -5.47631  0.00185592
        3691    -5.58946    -5.47634  0.00185567
        3692    -5.61111    -5.47638  0.00185553
        3693    -5.52761    -5.47639  0.00185508
        3694    -5.55331    -5.47641  0.00185469
        3695    -5.61185    -5.47645  0.00185455
        3696     -5.4775    -5.47645  0.00185405
        3697    -5.53072    -5.47647  0.00185361
        3698     -5.5598    -5.47649  0.00185324
        3699    -5.57011    -5.47651  0.00185292
        3700    -5.54383    -5.47653   0.0018525
        3701      -5.537    -5.47655  0.00185208
        3702    -5.63909    -5.47659   0.0018521
        3703    -5.60293    -5.47663  0.00185191
        3704    -5.59619    -5.47666  0.00185169
        3705    -5.50098    -5.47666   0.0018512
        3706    -5.46219    -5.47666  0.00185071
        3707    -5.49134    -5.47666  0.00185021
        3708    -5.49578    -5.47667  0.00184972
        3709    -5.54275    -5.47669  0.00184931
        3710    -5.55063    -5.47671  0.00184892
        3711    -5.49486    -5.47671  0.00184842
        3712    -5.45066    -5.47671  0.00184794
        3713    -5.52873    -5.47672   0.0018475
        3714    -5.55415    -5.47674  0.00184712
        3715    -5.59915    -5.47677  0.00184691
        3716    -5.42048    -5.47676  0.00184648
        3717     -5.5015    -5.47676  0.00184599
        3718    -5.51898    -5.47678  0.00184553
        3719     -5.5657     -5.4768  0.00184519
        3720    -5.62356    -5.47684  0.00184512
        3721    -5.56899    -5.47686  0.00184479
        3722    -5.54854    -5.47688  0.00184439
        3723    -5.47428    -5.47688   0.0018439
        3724    -5.46792    -5.47688   0.0018434
        3725    -5.53605     -5.4769  0.00184298
        3726    -5.60723    -5.47693  0.00184281
        3727    -5.60515    -5.47697  0.00184264
        3728    -5.64835    -5.47701  0.00184272
        3729     -5.6821    -5.47707  0.00184304
        3730    -5.63892    -5.47711  0.00184306
        3731    -5.55096    -5.47713  0.00184267
        3732    -5.55237    -5.47715  0.00184229
        3733    -5.50644    -5.47716  0.00184181
        3734    -5.54577    -5.47718  0.00184141
        3735    -5.52667    -5.47719  0.00184097
        3736    -5.49303    -5.47719  0.00184048
        3737    -5.56178    -5.47722  0.00184013
        3738     -5.5899    -5.47725  0.00183988
        3739     -5.6294    -5.47729  0.00183984
        3740    -5.48721    -5.47729  0.00183935
        3741    -5.46348    -5.47729  0.00183886
        3742     -5.5312     -5.4773  0.00183842
        3743    -5.53068    -5.47731  0.00183799
        3744    -5.54951    -5.47733   0.0018376
        3745    -5.56543    -5.47736  0.00183726
        3746    -5.56956    -5.47738  0.00183693
        3747    -5.53919     -5.4774  0.00183652
        3748    -5.52188    -5.47741  0.00183607
        3749     -5.4787    -5.47741  0.00183558
        3750    -5.55524    -5.47743   0.0018352
        3751    -5.61887    -5.47747   0.0018351
        3752    -5.60768     -5.4775  0.00183494
        3753    -5.52153    -5.47752  0.00183449
        3754    -5.59565    -5.47755  0.00183427
        3755    -5.50577    -5.47755   0.0018338
        3756    -5.44672    -5.47755  0.00183333
        3757    -5.52721    -5.47756  0.00183289
        3758    -5.59424    -5.47759  0.00183266
        3759    -5.58417    -5.47762  0.00183239
        3760     -5.6044    -5.47765  0.00183222
        3761    -5.61257    -5.47769  0.00183208
        3762    -5.59848    -5.47772  0.00183188
        3763    -5.57078    -5.47775  0.00183156
        3764    -5.71231    -5.47781  0.00183213
        3765    -5.64963    -5.47785  0.00183221
        3766    -5.58156    -5.47788  0.00183193
        3767    -5.55825     -5.4779  0.00183157
        3768    -5.54243    -5.47792  0.00183116
        3769    -5.50112    -5.47793  0.00183069
        3770    -5.53056    -5.47794  0.00183026
        3771    -5.49472    -5.47794  0.00182978
        3772    -5.53718    -5.47796  0.00182936
        3773    -5.51546    -5.47797   0.0018289
        3774    -5.58161      -5.478  0.00182862
        3775    -5.56053    -5.47802  0.00182827
        3776    -5.56562    -5.47804  0.00182793
        3777    -5.46515    -5.47804  0.00182745
        3778    -5.55738    -5.47806  0.00182709
        3779    -5.41795    -5.47804  0.00182667
        3780    -5.41825    -5.47803  0.00182626
        3781    -5.50038    -5.47803  0.00182578
        3782    -5.45912    -5.47803  0.00182531
        3783    -5.50575    -5.47804  0.00182484
        3784    -5.46131    -5.47803  0.00182436
        3785    -5.52221    -5.47804  0.00182392
        3786      -5.482    -5.47804  0.00182344
        3787    -5.48739    -5.47805  0.00182296
        3788    -5.55488    -5.47807  0.00182259
        3789    -5.58529     -5.4781  0.00182233
        3790    -5.61545    -5.47813  0.00182221
        3791     -5.6241    -5.47817  0.00182213
        3792    -5.62811    -5.47821  0.00182208
        3793    -5.59811    -5.47824  0.00182188
        3794    -5.58451    -5.47827  0.00182161
        3795     -5.6565    -5.47832  0.00182174
        3796    -5.71712    -5.47838  0.00182234
        3797    -5.69246    -5.47844  0.00182273
        3798    -5.60743    -5.47847  0.00182257
        3799     -5.7089    -5.47853   0.0018231
        3800    -5.62561    -5.47857  0.00182303
        3801    -5.63817    -5.47861  0.00182303
        3802    -5.55454    -5.47863  0.00182266
        3803     -5.6361    -5.47867  0.00182266
        3804    -5.64834    -5.47872  0.00182272
        3805    -5.52692    -5.47873  0.00182229
        3806    -5.56641    -5.47875  0.00182195
        3807    -5.50879    -5.47876  0.00182149
        3808    -5.49943    -5.47877  0.00182102
        3809      -5.512    -5.47878  0.00182057
        3810    -5.45069    -5.47877   0.0018201
        3811    -5.55506    -5.47879  0.00181973
        3812    -5.54671    -5.47881  0.00181934
        3813    -5.44624     -5.4788  0.00181889
        3814     -5.4677    -5.47879  0.00181841
        3815    -5.42426    -5.47878  0.00181799
        3816     -5.4324    -5.47877  0.00181756
        3817    -5.44763    -5.47876   0.0018171
        3818    -5.51453    -5.47877  0.00181665
        3819    -5.54294    -5.47879  0.00181625
        3820    -5.45034    -5.47878  0.00181579
        3821    -5.45035    -5.47877  0.00181533
        3822    -5.48041    -5.47877  0.00181485
        3823    -5.55005    -5.47879  0.00181448
        3824    -5.51878     -5.4788  0.00181403
        3825    -5.56699    -5.47882   0.0018137
        3826    -5.62588    -5.47886  0.00181364
        3827    -5.64832    -5.47891   0.0018137
        3828    -5.70921    -5.47897  0.00181423
        3829    -5.74442    -5.47904  0.00181508
        3830    -5.69986    -5.47909  0.00181552
        3831     -5.6534    -5.47914  0.00181561
        3832    -5.63133    -5.47918  0.00181558
        3833    -5.49016    -5.47918   0.0018151
        3834    -5.51689    -5.47919  0.00181466
        3835    -5.49445     -5.4792  0.00181419
        3836     -5.3673    -5.47917  0.00181395
        3837    -5.32826    -5.47913   0.0018139
        3838    -5.46038    -5.47912  0.00181344
        3839    -5.46714    -5.47912  0.00181297
        3840    -5.53026    -5.47913  0.00181254
        3841    -5.43461    -5.47912  0.00181211
        3842    -5.45404    -5.47911  0.00181165
        3843    -5.53831    -5.47913  0.00181124
        3844     -5.4682    -5.47913  0.00181077
        3845    -5.40591    -5.47911   0.0018104
        3846    -5.40211    -5.47909  0.00181004
        3847    -5.46107    -5.47908  0.00180958
        3848    -5.45421    -5.47908  0.00180912
        3849    -5.35905    -5.47904  0.00180892
        3850    -5.34533    -5.47901  0.00180878
        3851    -5.37186    -5.47898  0.00180853
        3852    -5.34932    -5.47895  0.00180837
        3853    -5.44004    -5.47894  0.00180793
        3854    -5.37877    -5.47891  0.00180765
        3855    -5.48785    -5.47891  0.00180718
        3856    -5.41319     -5.4789  0.00180679
        3857    -5.26323    -5.47884  0.00180719
        3858    -5.30541     -5.4788  0.00180728
        3859    -5.33587    -5.47876  0.00180719
        3860    -5.23784     -5.4787   0.0018078
        3861    -5.25398    -5.47864  0.00180827
        3862    -5.30195    -5.47859  0.00180838
        3863    -5.23694    -5.47853  0.00180899
        3864    -5.17913    -5.47845  0.00181018
        3865     -5.3955    -5.47843  0.00180984
        3866    -5.35545     -5.4784  0.00180965
        3867    -5.25293    -5.47834  0.00181012
        3868    -5.35065    -5.47831  0.00180996
        3869    -5.44409     -5.4783  0.00180951
        3870    -5.41239    -5.47828  0.00180912
        3871    -5.36501    -5.47825  0.00180889
        3872    -5.35639    -5.47822   0.0018087
        3873    -5.44412    -5.47821  0.00180825
        3874    -5.59396    -5.47824  0.00180803
        3875    -5.60541    -5.47828  0.00180786
        3876    -5.56698     -5.4783  0.00180754
        3877    -5.65145    -5.47834  0.00180763
        3878    -5.58435    -5.47837  0.00180737
        3879    -5.61874    -5.47841  0.00180727
        3880     -5.6044    -5.47844  0.00180709
        3881    -5.59055    -5.47847  0.00180686
        3882    -5.53911    -5.47848  0.00180646
        3883    -5.56612    -5.47851  0.00180613
        3884    -5.57185    -5.47853  0.00180583
        3885    -5.48877    -5.47853  0.00180537
        3886     -5.5287    -5.47855  0.00180495
        3887    -5.54193    -5.47856  0.00180456
        3888    -5.54029    -5.47858  0.00180416
        3889    -5.44626    -5.47857  0.00180372
        3890    -5.44918    -5.47856  0.00180327
        3891    -5.42269    -5.47855  0.00180286
        3892    -5.50918    -5.47856  0.00180242
        3893    -5.51968    -5.47857  0.00180199
        3894    -5.55283    -5.47859  0.00180162
        3895    -5.55083     -5.4786  0.00180126
        3896    -5.63053    -5.47864  0.00180122
        3897    -5.64404    -5.47869  0.00180125
        3898     -5.6023    -5.47872  0.00180107
        3899    -5.53531    -5.47873  0.00180067
        3900    -5.52318    -5.47874  0.00180024
        3901    -5.55367    -5.47876  0.00179988
        3902    -5.51339    -5.47877  0.00179944
        3903    -5.64484    -5.47881  0.00179949
        3904    -5.67037    -5.47886  0.00179969
        3905     -5.6927    -5.47892  0.00180007
        3906      -5.675    -5.47897  0.00180031
        3907    -5.64051    -5.47901  0.00180032
        3908    -5.66812    -5.47906  0.00180051
        3909    -5.69446    -5.47911  0.00180089
        3910    -5.67927    -5.47916  0.00180116
        3911    -5.56851    -5.47919  0.00180084
        3912    -5.52657     -5.4792  0.00180042
        3913     -5.5227    -5.47921      0.0018
        3914    -5.51511    -5.47922  0.00179956
        3915    -5.48654    -5.47922   0.0017991
        3916    -5.58631    -5.47925  0.00179885
        3917     -5.4805    -5.47925  0.00179839
        3918    -5.59622    -5.47928  0.00179818
        3919    -5.58479    -5.47931  0.00179792
        3920    -5.61047    -5.47934  0.00179777
        3921    -5.59657    -5.47937  0.00179757
        3922    -5.61609     -5.4794  0.00179744
        3923    -5.72245    -5.47947  0.00179805
        3924    -5.62013     -5.4795  0.00179795
        3925    -5.62371    -5.47954  0.00179787
        3926    -5.53058    -5.47955  0.00179746
        3927    -5.50094    -5.47956  0.00179701
        3928    -5.53472    -5.47957  0.00179661
        3929    -5.50371    -5.47958  0.00179616
        3930    -5.57059     -5.4796  0.00179585
        3931    -5.47143     -5.4796   0.0017954
        3932     -5.4823     -5.4796  0.00179494
        3933    -5.51644    -5.47961  0.00179451
        3934    -5.55452    -5.47963  0.00179415
        3935    -5.53363    -5.47964  0.00179375
        3936    -5.40782    -5.47962  0.00179339
        3937    -5.43167    -5.47961  0.00179297
        3938    -5.44815     -5.4796  0.00179254
        3939    -5.49433    -5.47961  0.00179208
        3940    -5.48909    -5.47961  0.00179163
        3941    -5.47733    -5.47961  0.00179118
        3942    -5.48443    -5.47961  0.00179072
        3943    -5.39654    -5.47959  0.00179039
        3944     -5.4441    -5.47958  0.00178996
        3945    -5.40165    -5.47956  0.00178962
        3946    -5.49602    -5.47956  0.00178917
        3947    -5.51785    -5.47957  0.00178874
        3948    -5.44795    -5.47957  0.00178831
        3949    -5.30371    -5.47952  0.00178841
        3950    -5.34516    -5.47949  0.00178828
        3951    -5.45574    -5.47948  0.00178784
        3952    -5.43576    -5.47947  0.00178742
        3953    -5.42828    -5.47946  0.00178701
        3954    -5.51637    -5.47947  0.00178658
        3955    -5.56447    -5.47949  0.00178626
        3956     -5.6496    -5.47953  0.00178633
        3957    -5.70438    -5.47959  0.00178678
        3958    -5.62756    -5.47963  0.00178672
        3959     -5.5931    -5.47965   0.0017865
        3960    -5.59847    -5.47968   0.0017863
        3961    -5.53391     -5.4797   0.0017859
        3962    -5.61591    -5.47973  0.00178578
        3963    -5.58044    -5.47976  0.00178551
        3964    -5.60041    -5.47979  0.00178532
        3965    -5.44514    -5.47978  0.00178489
        3966     -5.4314    -5.47977  0.00178448
        3967    -5.44653    -5.47976  0.00178405
        3968    -5.44201    -5.47975  0.00178363
        3969    -5.45846    -5.47974  0.00178319
        3970    -5.50148    -5.47975  0.00178275
        3971    -5.50156    -5.47975  0.00178231
        3972    -5.47927    -5.47975  0.00178186
        3973    -5.45301    -5.47975  0.00178142
        3974    -5.48374    -5.47975  0.00178097
        3975    -5.52326    -5.47976  0.00178056
        3976     -5.5304    -5.47977  0.00178016
        3977    -5.50039    -5.47978  0.00177972
        3978     -5.5808     -5.4798  0.00177945
        3979    -5.42387    -5.47979  0.00177906
        3980    -5.51663     -5.4798  0.00177864
        3981    -5.52419    -5.47981  0.00177822
        3982    -5.52164    -5.47982  0.00177781
        3983    -5.55165    -5.47984  0.00177745
        3984    -5.59253    -5.47987  0.00177723
        3985    -5.60134     -5.4799  0.00177705
        3986     -5.5574    -5.47992  0.00177671
        3987    -5.54008    -5.47993  0.00177633
        3988    -5.45337    -5.47992  0.00177589
        3989    -5.45657    -5.47992  0.00177546
        3990     -5.3818    -5.47989  0.00177518
        3991    -5.36891    -5.47987  0.00177496
        3992    -5.34069    -5.47983  0.00177485
        3993    -5.39675    -5.47981  0.00177453
        3994    -5.35566    -5.47978  0.00177436
        3995    -5.36014    -5.47975  0.00177417
        3996    -5.31885    -5.47971  0.00177418
        3997    -5.29096    -5.47966  0.00177437
        3998    -5.24877     -5.4796  0.00177486
        3999    -5.21605    -5.47954  0.00177564
        4000    -5.14663    -5.47945  0.00177715
        4001    -5.11856    -5.47936  0.00177899
        4002    -5.26921    -5.47931  0.00177932
        4003    -5.22421    -5.47925  0.00178002
        4004     -5.3071    -5.47921  0.00178009
        4005    -5.27678    -5.47916  0.00178036
        4006    -5.31556    -5.47911  0.00178039
        4007    -5.36108    -5.47908  0.00178019
        4008    -5.37099    -5.47906  0.00177995
        4009    -5.35884    -5.47903  0.00177976
        4010    -5.40402    -5.47901  0.00177941
        4011    -5.38124    -5.47898  0.00177913
        4012    -5.39714    -5.47896  0.00177881
        4013    -5.41977    -5.47895  0.00177842
        4014    -5.34485    -5.47892   0.0017783
        4015    -5.25211    -5.47886  0.00177875
        4016     -5.2923    -5.47881  0.00177891
        4017    -5.32952    -5.47878  0.00177886
        4018    -5.31165    -5.47873   0.0017789
        4019    -5.31196    -5.47869  0.00177894
        4020    -5.34471    -5.47866  0.00177881
        4021    -5.41126    -5.47864  0.00177845
        4022    -5.31744     -5.4786  0.00177846
        4023    -5.34275    -5.47857  0.00177834
        4024    -5.41131    -5.47855  0.00177797
        4025    -5.47446    -5.47855  0.00177753
        4026    -5.40255    -5.47853  0.00177719
        4027    -5.39371    -5.47851  0.00177688
        4028    -5.38191    -5.47849   0.0017766
        4029    -5.40395    -5.47847  0.00177625
        4030    -5.27924    -5.47842   0.0017765
        4031    -5.28704    -5.47837  0.00177669
        4032     -5.2836    -5.47832  0.00177691
        4033     -5.2735    -5.47827  0.00177719
        4034    -5.28459    -5.47822   0.0017774
        4035    -5.34262    -5.47819  0.00177728
        4036    -5.39128    -5.47817  0.00177697
        4037    -5.38426    -5.47815  0.00177668
        4038    -5.37006    -5.47812  0.00177644
        4039    -5.35316    -5.47809  0.00177627
        4040    -5.44189    -5.47808  0.00177585
        4041    -5.33833    -5.47805  0.00177575
        4042    -5.34863    -5.47801   0.0017756
        4043    -5.31387    -5.47797  0.00177563
        4044    -5.34668    -5.47794  0.00177548
        4045    -5.30981     -5.4779  0.00177553
        4046    -5.28233    -5.47785  0.00177575
        4047    -5.42042    -5.47784  0.00177537
        4048    -5.38369    -5.47781  0.00177508
        4049    -5.36359    -5.47778  0.00177487
        4050    -5.48858    -5.47779  0.00177443
        4051    -5.48669    -5.47779  0.00177399
        4052    -5.47608    -5.47779  0.00177356
        4053    -5.46851    -5.47779  0.00177312
        4054    -5.39416    -5.47777   0.0017728
        4055    -5.34133    -5.47773  0.00177269
        4056    -5.38519    -5.47771  0.00177239
        4057     -5.4632    -5.47771  0.00177196
        4058    -5.53689    -5.47772  0.00177159
        4059    -5.49323    -5.47772  0.00177115
        4060    -5.52876    -5.47774  0.00177076
        4061    -5.63148    -5.47777  0.00177073
        4062    -5.47462    -5.47777  0.00177029
        4063     -5.4652    -5.47777  0.00176986
        4064    -5.48812    -5.47777  0.00176943
        4065    -5.45895    -5.47777    0.001769
        4066    -5.36151    -5.47774  0.00176879
        4067    -5.42269    -5.47773  0.00176841
        4068    -5.34285    -5.47769  0.00176829
        4069    -5.42043    -5.47768  0.00176791
        4070    -5.38535    -5.47766  0.00176762
        4071    -5.37913    -5.47763  0.00176735
        4072     -5.4058    -5.47761  0.00176701
        4073    -5.37306    -5.47759  0.00176676
        4074    -5.32449    -5.47755  0.00176672
        4075    -5.37795    -5.47753  0.00176646
        4076    -5.33294    -5.47749  0.00176638
        4077    -5.29129    -5.47745  0.00176654
        4078    -5.31027    -5.47741  0.00176658
        4079    -5.28155    -5.47736   0.0017668
        4080    -5.26856    -5.47731  0.00176711
        4081    -5.45443     -5.4773  0.00176668
        4082    -5.48577     -5.4773  0.00176625
        4083    -5.39363    -5.47728  0.00176594
        4084    -5.44116    -5.47727  0.00176553
        4085    -5.43231    -5.47726  0.00176513
        4086    -5.42954    -5.47725  0.00176474
        4087    -5.27797     -5.4772  0.00176498
        4088    -5.26631    -5.47715   0.0017653
        4089    -5.36571    -5.47712  0.00176508
        4090    -5.40308     -5.4771  0.00176474
        4091    -5.44787     -5.4771  0.00176432
        4092    -5.42229    -5.47708  0.00176394
        4093    -5.39694    -5.47706  0.00176362
        4094    -5.29277    -5.47702  0.00176377
        4095    -5.29933    -5.47698  0.00176387
        4096    -5.43921    -5.47697  0.00176346
        4097     -5.4478    -5.47696  0.00176305
        4098    -5.52203    -5.47697  0.00176265
        4099    -5.48399    -5.47697  0.00176222
        4100     -5.4923    -5.47698  0.00176179
        4101    -5.45067    -5.47697  0.00176138
        4102    -5.45567    -5.47696  0.00176096
        4103    -5.47268    -5.47696  0.00176053
        4104    -5.48264    -5.47697   0.0017601
        4105    -5.46098    -5.47696  0.00175967
        4106    -5.43742    -5.47695  0.00175927
        4107    -5.36426    -5.47692  0.00175906
        4108    -5.42458    -5.47691  0.00175867
        4109    -5.47124    -5.47691  0.00175825
        4110    -5.35799    -5.47688  0.00175806
        4111    -5.38244    -5.47686  0.00175778
        4112    -5.41951    -5.47684  0.00175741
        4113    -5.42895    -5.47683  0.00175702
        4114    -5.40262    -5.47681  0.00175668
        4115    -5.41475     -5.4768  0.00175632
        4116    -5.52284    -5.47681  0.00175593
        4117    -5.45114     -5.4768  0.00175552
        4118    -5.40676    -5.47679  0.00175517
        4119    -5.50311    -5.47679  0.00175476
        4120    -5.53158    -5.47681  0.00175438
        4121    -5.41642    -5.47679  0.00175402
        4122    -5.50386     -5.4768   0.0017536
        4123     -5.5359    -5.47681  0.00175324
        4124    -5.52156    -5.47682  0.00175285
        4125    -5.49343    -5.47683  0.00175243
        4126    -5.44053    -5.47682  0.00175202
        4127    -5.56549    -5.47684  0.00175173
        4128    -5.46322    -5.47684  0.00175131
        4129    -5.31497     -5.4768  0.00175132
        4130    -5.33571    -5.47676  0.00175123
        4131    -5.27977    -5.47672  0.00175146
        4132    -5.34599    -5.47668  0.00175132
        4133    -5.37627    -5.47666  0.00175106
        4134    -5.41095    -5.47664  0.00175071
        4135      -5.391    -5.47662  0.00175041
        4136    -5.34233    -5.47659  0.00175029
        4137    -5.42213    -5.47658  0.00174992
        4138    -5.44812    -5.47657  0.00174951
        4139    -5.41029    -5.47656  0.00174916
        4140    -5.44014    -5.47655  0.00174876
        4141    -5.34942    -5.47652   0.0017486
        4142    -5.37583    -5.47649  0.00174835
        4143    -5.35078    -5.47646  0.00174819
        4144    -5.36075    -5.47643  0.00174799
        4145    -5.45721    -5.47643  0.00174758
        4146    -5.41811    -5.47641  0.00174721
        4147    -5.48621    -5.47642  0.00174679
        4148    -5.52236    -5.47643  0.00174641
        4149     -5.4782    -5.47643  0.00174599
        4150    -5.53125    -5.47644  0.00174562
        4151    -5.52671    -5.47645  0.00174524
        4152    -5.49975    -5.47646  0.00174483
        4153    -5.48576    -5.47646  0.00174441
        4154    -5.43221    -5.47645  0.00174402
        4155    -5.42287    -5.47644  0.00174365
        4156    -5.50311    -5.47644  0.00174324
        4157    -5.54598    -5.47646   0.0017429
        4158    -5.55306    -5.47648  0.00174258
        4159     -5.5054    -5.47649  0.00174217
        4160     -5.6358    -5.47652  0.00174218
        4161    -5.54354    -5.47654  0.00174183
        4162    -5.42301    -5.47653  0.00174146
        4163    -5.49731    -5.47653  0.00174105
        4164    -5.58381    -5.47656  0.00174082
        4165    -5.53267    -5.47657  0.00174046
        4166    -5.52521    -5.47658  0.00174008
        4167    -5.49643    -5.47659  0.00173967
        4168    -5.43743    -5.47658  0.00173927
        4169    -5.48696    -5.47658  0.00173886
        4170     -5.4259    -5.47657  0.00173848
        4171    -5.52346    -5.47658   0.0017381
        4172    -5.51395    -5.47659  0.00173771
        4173    -5.45347    -5.47658   0.0017373
        4174    -5.51771    -5.47659  0.00173691
        4175    -5.56089    -5.47661  0.00173662
        4176     -5.5698    -5.47664  0.00173634
        4177    -5.59547    -5.47667  0.00173616
        4178    -5.57438    -5.47669   0.0017359
        4179    -5.48407    -5.47669  0.00173549
        4180    -5.44745    -5.47668  0.00173509
        4181     -5.4549    -5.47668  0.00173468
        4182    -5.40883    -5.47666  0.00173434
        4183    -5.44739    -5.47665  0.00173394
        4184    -5.50996    -5.47666  0.00173354
        4185     -5.4339    -5.47665  0.00173316
        4186    -5.32334    -5.47662  0.00173313
        4187    -5.34205    -5.47658  0.00173302
        4188     -5.4205    -5.47657  0.00173266
        4189    -5.55302    -5.47659  0.00173234
        4190    -5.50824     -5.4766  0.00173194
        4191    -5.60051    -5.47663  0.00173178
        4192     -5.4824    -5.47663  0.00173137
        4193    -5.46936    -5.47663  0.00173096
        4194    -5.47021    -5.47662  0.00173054
        4195    -5.42323    -5.47661  0.00173018
        4196    -5.41457     -5.4766  0.00172983
        4197    -5.57614    -5.47662  0.00172958
        4198    -5.52337    -5.47663   0.0017292
        4199    -5.45237    -5.47663   0.0017288
        4200    -5.47287    -5.47662  0.00172839
        4201    -5.47674    -5.47662  0.00172798
        4202    -5.53576    -5.47664  0.00172762
        4203     -5.6156    -5.47667  0.00172753
        4204    -5.55044    -5.47669  0.00172721
        4205    -5.58965    -5.47672  0.00172701
        4206    -5.61491    -5.47675  0.00172691
        4207     -5.6317    -5.47679  0.00172689
        4208    -5.59346    -5.47681   0.0017267
        4209    -5.71073    -5.47687  0.00172719
        4210    -5.68944    -5.47692  0.00172751
        4211    -5.68496    -5.47697  0.00172781
        4212    -5.70329    -5.47702  0.00172823
        4213    -5.61624    -5.47706  0.00172814
        4214    -5.62655    -5.47709  0.00172809
        4215    -5.60988    -5.47712  0.00172797
        4216    -5.54021    -5.47714  0.00172763
        4217    -5.53919    -5.47715  0.00172728
        4218    -5.53492    -5.47717  0.00172692
        4219    -5.61811     -5.4772  0.00172684
        4220    -5.61658    -5.47723  0.00172674
        4221     -5.6357    -5.47727  0.00172674
        4222     -5.6452    -5.47731  0.00172679
        4223    -5.65568    -5.47735   0.0017269
        4224    -5.60686    -5.47738  0.00172676
        4225    -5.45306    -5.47738  0.00172636
        4226    -5.38607    -5.47736  0.00172609
        4227    -5.40832    -5.47734  0.00172576
        4228    -5.44496    -5.47733  0.00172537
        4229    -5.49327    -5.47734  0.00172496
        4230    -5.48225    -5.47734  0.00172456
        4231    -5.50964    -5.47734  0.00172417
        4232    -5.41945    -5.47733  0.00172381
        4233    -5.36335     -5.4773  0.00172362
        4234    -5.37866    -5.47728  0.00172337
        4235    -5.38173    -5.47726  0.00172311
        4236    -5.42305    -5.47724  0.00172275
        4237    -5.45271    -5.47724  0.00172235
        4238    -5.47558    -5.47724  0.00172195
        4239    -5.49871    -5.47724  0.00172155
        4240    -5.50624    -5.47725  0.00172115
        4241    -5.53302    -5.47726   0.0017208
        4242    -5.54989    -5.47728  0.00172048
        4243    -5.57528     -5.4773  0.00172023
        4244    -5.57143    -5.47733  0.00171997
        4245    -5.58242    -5.47735  0.00171974
        4246    -5.51457    -5.47736  0.00171936
        4247    -5.54733    -5.47738  0.00171903
        4248    -5.54032    -5.47739  0.00171869
        4249     -5.5659    -5.47741  0.00171841
        4250     -5.5693    -5.47743  0.00171814
        4251    -5.47956    -5.47743  0.00171774
        4252    -5.46837    -5.47743  0.00171734
        4253    -5.44615    -5.47742  0.00171695
        4254     -5.5188    -5.47743  0.00171657
        4255    -5.55368    -5.47745  0.00171626
        4256    -5.58819    -5.47748  0.00171606
        4257    -5.54704    -5.47749  0.00171573
        4258     -5.5394    -5.47751  0.00171539
        4259    -5.52374    -5.47752  0.00171502
        4260    -5.57334    -5.47754  0.00171477
        4261    -5.47553    -5.47754  0.00171436
        4262    -5.53381    -5.47756  0.00171401
        4263    -5.55103    -5.47757   0.0017137
        4264    -5.55884    -5.47759   0.0017134
        4265    -5.54499    -5.47761  0.00171307
        4266    -5.40185    -5.47759  0.00171276
        4267    -5.46539    -5.47759  0.00171236
        4268     -5.5209     -5.4776  0.00171199
        4269    -5.39183    -5.47758  0.00171171
        4270    -5.42455    -5.47756  0.00171135
        4271    -5.43351    -5.47755  0.00171098
        4272    -5.42929    -5.47754  0.00171062
        4273    -5.43068    -5.47753  0.00171025
        4274    -5.38357    -5.47751     0.00171
        4275    -5.48217    -5.47751   0.0017096
        4276    -5.45473    -5.47751   0.0017092
        4277    -5.42807    -5.47749  0.00170884
        4278     -5.4061    -5.47748  0.00170853
        4279    -5.43474    -5.47747  0.00170816
        4280    -5.33999    -5.47743  0.00170806
        4281    -5.42069    -5.47742  0.00170771
        4282     -5.4149    -5.47741  0.00170738
        4283      -5.408    -5.47739  0.00170705
        4284    -5.40999    -5.47738  0.00170673
        4285    -5.41651    -5.47736  0.00170639
        4286    -5.31435    -5.47732  0.00170641
        4287    -5.23332    -5.47727  0.00170696
        4288    -5.22252    -5.47721   0.0017076
        4289    -5.29396    -5.47716  0.00170774
        4290    -5.38612    -5.47714  0.00170747
        4291    -5.42796    -5.47713  0.00170711
        4292    -5.40539    -5.47711  0.00170679
        4293    -5.33924    -5.47708   0.0017067
        4294    -5.44728    -5.47708  0.00170632
        4295    -5.43363    -5.47707  0.00170595
        4296    -5.36772    -5.47704  0.00170574
        4297    -5.31206      -5.477  0.00170578
        4298    -5.30345    -5.47696  0.00170586
        4299    -5.40111    -5.47694  0.00170555
        4300    -5.44635    -5.47694  0.00170517
        4301    -5.45282    -5.47693  0.00170478
        4302     -5.4368    -5.47692  0.00170441
        4303    -5.44104    -5.47691  0.00170404
        4304    -5.48065    -5.47691  0.00170364
        4305    -5.60347    -5.47694   0.0017035
        4306    -5.57702    -5.47697  0.00170326
        4307    -5.51739    -5.47698  0.00170289
        4308    -5.62419    -5.47701  0.00170284
        4309    -5.49828    -5.47702  0.00170245
        4310    -5.53332    -5.47703  0.00170211
        4311    -5.44785    -5.47702  0.00170173
        4312    -5.45623    -5.47702  0.00170134
