#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4646    -5.45351    -5.47438  0.00219263
        4647    -5.45511    -5.47437  0.00219217
        4648    -5.45666    -5.47437   0.0021917
        4649    -5.45814    -5.47437  0.00219123
        4650    -5.45958    -5.47436  0.00219076
        4651     -5.4608    -5.47436  0.00219029
        4652    -5.46181    -5.47436  0.00218982
        4653    -5.46397    -5.47436  0.00218935
        4654    -5.46576    -5.47435  0.00218888
        4655    -5.46748    -5.47435  0.00218841
        4656    -5.46973    -5.47435  0.00218794
        4657     -5.4722    -5.47435  0.00218747
        4658    -5.47443    -5.47435    0.002187
        4659    -5.47658    -5.47435  0.00218653
        4660    -5.47908    -5.47435  0.00218606
        4661    -5.48149    -5.47435   0.0021856
        4662    -5.48393    -5.47436  0.00218513
        4663    -5.48627    -5.47436  0.00218466
        4664    -5.48909    -5.47436   0.0021842
        4665    -5.49148    -5.47437  0.00218373
        4666    -5.49419    -5.47437  0.00218327
        4667     -5.4966    -5.47438   0.0021828
        4668    -5.49947    -5.47438  0.00218234
        4669    -5.50157    -5.47439  0.00218188
        4670    -5.50411    -5.47439  0.00218142
        4671    -5.50692     -5.4744  0.00218097
        4672    -5.50908    -5.47441  0.00218051
        4673     -5.5115    -5.47441  0.00218006
        4674    -5.51386    -5.47442  0.00217961
        4675    -5.51569    -5.47443  0.00217916
        4676    -5.51805    -5.47444  0.00217872
        4677    -5.52002    -5.47445  0.00217827
        4678    -5.52204    -5.47446  0.00217783
        4679    -5.52365    -5.47447  0.00217739
        4680    -5.52514    -5.47448  0.00217695
        4681    -5.52696    -5.47449  0.00217652
        4682    -5.52851    -5.47451  0.00217608
        4683    -5.52932    -5.47452  0.00217565
        4684    -5.53075    -5.47453  0.00217522
        4685    -5.53159    -5.47454  0.00217479
        4686    -5.53246    -5.47455  0.00217436
        4687     -5.5329    -5.47457  0.00217393
        4688    -5.53368    -5.47458   0.0021735
        4689    -5.53451    -5.47459  0.00217308
        4690    -5.53509     -5.4746  0.00217265
        4691    -5.53544    -5.47462  0.00217223
        4692    -5.53618    -5.47463  0.00217181
        4693    -5.53626    -5.47464  0.00217138
        4694    -5.53632    -5.47466  0.00217096
        4695    -5.53651    -5.47467  0.00217054
        4696    -5.53701    -5.47468  0.00217012
        4697    -5.53769     -5.4747  0.00216969
        4698    -5.53795    -5.47471  0.00216927
        4699    -5.53827    -5.47472  0.00216886
        4700    -5.53866    -5.47474  0.00216844
        4701    -5.53973    -5.47475  0.00216802
        4702    -5.54044    -5.47477   0.0021676
        4703    -5.54123    -5.47478  0.00216719
        4704    -5.54227    -5.47479  0.00216678
        4705    -5.54293    -5.47481  0.00216636
        4706    -5.54411    -5.47482  0.00216595
        4707     -5.5452    -5.47484  0.00216554
        4708    -5.54618    -5.47485  0.00216514
        4709    -5.54746    -5.47487  0.00216473
        4710    -5.54873    -5.47488  0.00216433
        4711    -5.54934     -5.4749  0.00216393
        4712    -5.55078    -5.47492  0.00216353
        4713    -5.55148    -5.47493  0.00216313
        4714    -5.55233    -5.47495  0.00216273
        4715    -5.55282    -5.47497  0.00216234
        4716    -5.55321    -5.47498  0.00216194
        4717    -5.55331      -5.475  0.00216155
        4718    -5.55309    -5.47501  0.00216115
        4719    -5.55234    -5.47503  0.00216076
        4720    -5.55119    -5.47505  0.00216036
        4721    -5.54899    -5.47506  0.00215996
        4722    -5.54694    -5.47508  0.00215956
        4723    -5.54409    -5.47509  0.00215915
        4724    -5.54103    -5.47511  0.00215874
        4725    -5.53745    -5.47512  0.00215832
        4726    -5.53318    -5.47513   0.0021579
        4727    -5.52881    -5.47514  0.00215747
        4728    -5.52391    -5.47515  0.00215704
        4729    -5.51833    -5.47516   0.0021566
        4730    -5.51238    -5.47517  0.00215616
        4731    -5.50563    -5.47518  0.00215572
        4732    -5.49841    -5.47518  0.00215527
        4733    -5.49045    -5.47519  0.00215481
        4734    -5.48194    -5.47519  0.00215436
        4735    -5.47397    -5.47519   0.0021539
        4736    -5.46493    -5.47518  0.00215345
        4737    -5.45562    -5.47518    0.002153
        4738    -5.44641    -5.47517  0.00215255
        4739    -5.43735    -5.47517  0.00215211
        4740    -5.42774    -5.47516  0.00215168
        4741    -5.41811    -5.47514  0.00215126
        4742    -5.40911    -5.47513  0.00215085
        4743    -5.40005    -5.47511  0.00215046
        4744    -5.39084     -5.4751  0.00215008
        4745    -5.38215    -5.47508  0.00214971
        4746    -5.37389    -5.47506  0.00214937
        4747    -5.36534    -5.47503  0.00214904
        4748    -5.35732    -5.47501  0.00214873
        4749    -5.34972    -5.47498  0.00214844
        4750    -5.34243    -5.47495  0.00214817
        4751    -5.33595    -5.47492  0.00214791
        4752    -5.33015    -5.47489  0.00214768
        4753     -5.3246    -5.47486  0.00214746
        4754    -5.31978    -5.47483  0.00214726
        4755    -5.31539     -5.4748  0.00214707
        4756    -5.31084    -5.47476  0.00214689
        4757     -5.3072    -5.47473  0.00214673
        4758    -5.30383    -5.47469  0.00214658
        4759    -5.30196    -5.47465  0.00214643
        4760    -5.30003    -5.47462   0.0021463
        4761     -5.2988    -5.47458  0.00214616
        4762    -5.29823    -5.47454  0.00214603
        4763    -5.29829    -5.47451   0.0021459
        4764     -5.2988    -5.47447  0.00214577
        4765    -5.29926    -5.47443  0.00214563
        4766     -5.3007     -5.4744  0.00214549
        4767    -5.30261    -5.47436  0.00214534
        4768    -5.30434    -5.47432  0.00214519
        4769    -5.30661    -5.47429  0.00214503
        4770    -5.30846    -5.47425  0.00214486
        4771     -5.3109    -5.47422  0.00214468
        4772    -5.31298    -5.47419   0.0021445
        4773    -5.31556    -5.47415  0.00214431
        4774    -5.31829    -5.47412  0.00214411
        4775    -5.32054    -5.47409   0.0021439
        4776    -5.32317    -5.47406  0.00214368
        4777    -5.32585    -5.47403  0.00214346
        4778    -5.32824      -5.474  0.00214323
        4779    -5.33063    -5.47397  0.00214299
        4780    -5.33253    -5.47394  0.00214275
        4781    -5.33468    -5.47391   0.0021425
        4782    -5.33587    -5.47388  0.00214224
        4783    -5.33699    -5.47385  0.00214199
        4784    -5.33774    -5.47382  0.00214173
        4785    -5.33842    -5.47379  0.00214147
        4786    -5.33858    -5.47376  0.00214121
        4787    -5.33854    -5.47374  0.00214094
        4788    -5.33876    -5.47371  0.00214068
        4789    -5.33881    -5.47368  0.00214042
        4790     -5.3387    -5.47365  0.00214016
        4791    -5.33847    -5.47362   0.0021399
        4792    -5.33815     -5.4736  0.00213964
        4793    -5.33789    -5.47357  0.00213938
        4794    -5.33745    -5.47354  0.00213912
        4795    -5.33714    -5.47351  0.00213887
        4796    -5.33672    -5.47348  0.00213861
        4797    -5.33634    -5.47345  0.00213835
        4798    -5.33636    -5.47342   0.0021381
        4799     -5.3359     -5.4734  0.00213785
        4800    -5.33604    -5.47337  0.00213759
        4801    -5.33637    -5.47334  0.00213734
        4802    -5.33646    -5.47331  0.00213708
        4803    -5.33724    -5.47328  0.00213683
        4804    -5.33829    -5.47325  0.00213657
        4805    -5.33962    -5.47323   0.0021363
        4806    -5.34095     -5.4732  0.00213603
        4807    -5.34289    -5.47317  0.00213576
        4808    -5.34548    -5.47314  0.00213548
        4809     -5.3478    -5.47312   0.0021352
        4810    -5.35061    -5.47309  0.00213491
        4811    -5.35408    -5.47307  0.00213461
        4812    -5.35759    -5.47304   0.0021343
        4813    -5.36159    -5.47302  0.00213398
        4814    -5.36607      -5.473  0.00213365
        4815    -5.37057    -5.47298  0.00213331
        4816    -5.37537    -5.47296  0.00213297
        4817     -5.3803    -5.47294  0.00213261
        4818    -5.38565    -5.47292  0.00213225
        4819    -5.39139     -5.4729  0.00213187
        4820     -5.3975    -5.47289  0.00213149
        4821    -5.40379    -5.47287  0.00213109
        4822    -5.40993    -5.47286  0.00213069
        4823    -5.41649    -5.47285  0.00213028
        4824    -5.42314    -5.47284  0.00212986
        4825    -5.42999    -5.47283  0.00212944
        4826     -5.4364    -5.47282  0.00212901
        4827    -5.44249    -5.47282  0.00212858
        4828    -5.44959    -5.47281  0.00212815
        4829    -5.45569    -5.47281  0.00212771
        4830    -5.46228     -5.4728  0.00212727
        4831    -5.46811     -5.4728  0.00212683
        4832    -5.47391     -5.4728  0.00212639
        4833    -5.47905    -5.47281  0.00212595
        4834     -5.4841    -5.47281  0.00212551
        4835     -5.4895    -5.47281  0.00212507
        4836    -5.49491    -5.47282  0.00212464
        4837    -5.49912    -5.47282  0.00212421
        4838    -5.50331    -5.47283  0.00212378
        4839    -5.50716    -5.47283  0.00212335
        4840    -5.51035    -5.47284  0.00212292
        4841    -5.51319    -5.47285   0.0021225
        4842    -5.51625    -5.47286  0.00212208
        4843    -5.51819    -5.47287  0.00212167
        4844    -5.52018    -5.47288  0.00212125
        4845    -5.52224    -5.47289  0.00212084
        4846    -5.52391     -5.4729  0.00212043
        4847    -5.52487    -5.47291  0.00212002
        4848    -5.52469    -5.47292   0.0021196
        4849    -5.52442    -5.47293  0.00211919
        4850    -5.52405    -5.47294  0.00211878
        4851     -5.5233    -5.47295  0.00211837
        4852    -5.52232    -5.47296  0.00211796
        4853    -5.52127    -5.47297  0.00211755
        4854    -5.51985    -5.47298  0.00211713
        4855    -5.51793    -5.47299  0.00211672
        4856    -5.51491      -5.473   0.0021163
        4857    -5.51186    -5.47301  0.00211588
        4858     -5.5088    -5.47302  0.00211546
        4859    -5.50559    -5.47302  0.00211503
        4860    -5.50194    -5.47303   0.0021146
        4861    -5.49787    -5.47303  0.00211417
        4862    -5.49386    -5.47304  0.00211374
        4863    -5.48947    -5.47304  0.00211331
        4864    -5.48517    -5.47304  0.00211288
        4865    -5.48024    -5.47304  0.00211245
        4866    -5.47515    -5.47305  0.00211201
        4867    -5.47023    -5.47304  0.00211158
        4868    -5.46504    -5.47304  0.00211114
        4869    -5.45962    -5.47304  0.00211071
        4870    -5.45413    -5.47304  0.00211028
        4871    -5.44861    -5.47303  0.00210986
        4872    -5.44338    -5.47303  0.00210943
        4873    -5.43787    -5.47302  0.00210901
        4874    -5.43239    -5.47301  0.00210859
        4875    -5.42729      -5.473  0.00210818
        4876    -5.42242    -5.47299  0.00210778
        4877    -5.41767    -5.47298  0.00210737
        4878    -5.41231    -5.47297  0.00210698
        4879     -5.4071    -5.47295  0.00210659
        4880    -5.40207    -5.47294  0.00210621
        4881    -5.39771    -5.47292  0.00210583
        4882    -5.39311    -5.47291  0.00210547
        4883     -5.3889    -5.47289   0.0021051
        4884    -5.38479    -5.47287  0.00210475
        4885    -5.38142    -5.47285   0.0021044
        4886    -5.37834    -5.47283  0.00210406
        4887    -5.37525    -5.47281  0.00210373
        4888    -5.37325    -5.47279  0.00210339
        4889    -5.37141    -5.47277  0.00210307
        4890    -5.37007    -5.47275  0.00210274
        4891    -5.36801    -5.47273  0.00210242
        4892    -5.36601    -5.47271   0.0021021
        4893    -5.36512    -5.47269  0.00210179
        4894    -5.36458    -5.47266  0.00210148
        4895    -5.36439    -5.47264  0.00210116
        4896    -5.36471    -5.47262  0.00210085
        4897    -5.36538     -5.4726  0.00210053
        4898    -5.36639    -5.47258  0.00210022
        4899    -5.36743    -5.47255   0.0020999
        4900    -5.36894    -5.47253  0.00209958
        4901    -5.37047    -5.47251  0.00209925
        4902    -5.37244    -5.47249  0.00209892
        4903    -5.37486    -5.47247  0.00209859
        4904    -5.37738    -5.47245  0.00209825
        4905    -5.38046    -5.47243  0.00209791
        4906    -5.38316    -5.47242  0.00209756
        4907    -5.38653     -5.4724   0.0020972
        4908    -5.38978    -5.47238  0.00209684
        4909    -5.39336    -5.47237  0.00209648
        4910    -5.39739    -5.47235  0.00209611
        4911    -5.40124    -5.47234  0.00209573
        4912    -5.40519    -5.47232  0.00209535
        4913    -5.40893    -5.47231  0.00209496
        4914    -5.41335     -5.4723  0.00209457
        4915    -5.41766    -5.47229  0.00209417
        4916    -5.42201    -5.47228  0.00209377
        4917    -5.42653    -5.47227  0.00209337
        4918     -5.4306    -5.47226  0.00209296
        4919    -5.43496    -5.47225  0.00209255
        4920    -5.43885    -5.47224  0.00209213
        4921    -5.44288    -5.47224  0.00209171
        4922    -5.44672    -5.47223   0.0020913
        4923    -5.45144    -5.47223  0.00209088
        4924    -5.45552    -5.47223  0.00209045
        4925    -5.45957    -5.47222  0.00209003
        4926    -5.46329    -5.47222  0.00208961
        4927    -5.46743    -5.47222  0.00208918
        4928    -5.47141    -5.47222  0.00208876
        4929    -5.47537    -5.47222  0.00208834
